cluster_id,longitude,latitude,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,persistence_score,nearest_facility_name,nearest_facility_type,distance_to_facility_m,time_span_days,suggested_label,label_reasoning
2166,81.10239,6.415065,2026-07-19,2026-07-19,2,1,4.585,4.64,1.0,,,,0,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.6), short/low activity (1 active day(s) over 0 days, persistence score 1.00) — insufficient evidence to confidently classify."
2167,81.60361,7.60957,2026-07-19,2026-07-19,2,1,3.18,3.55,1.0,,pipeline,4418.87900465,0,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.5), short/low activity (1 active day(s) over 0 days, persistence score 1.00) — insufficient evidence to confidently classify."
2168,81.31653,7.643055,2026-07-19,2026-07-19,2,1,5.875,6.08,1.0,,,,0,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.1), short/low activity (1 active day(s) over 0 days, persistence score 1.00) — insufficient evidence to confidently classify."
2169,77.95609,8.742866666666666,2026-07-19,2026-07-19,3,1,11.48,11.48,1.0,,power_plant,2713.87003184,0,Other/Unknown,2714m from an unnamed power_plant — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
2170,80.80324,8.82424,2026-07-19,2026-07-19,2,1,21.95,21.95,1.0,,,,0,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 21.9), short-lived (1 active day(s) over 0 days) — profile matches a natural/wild fire rather than a stable industrial source."
2171,77.3226075,9.31849,2026-07-19,2026-07-19,4,1,6.522500000000001,7.68,1.0,,,,0,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.7), short/low activity (1 active day(s) over 0 days, persistence score 1.00) — insufficient evidence to confidently classify."
2172,73.12655,32.127005,2026-07-19,2026-07-19,2,1,4.675,4.68,1.0,,,,0,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.7), short/low activity (1 active day(s) over 0 days, persistence score 1.00) — insufficient evidence to confidently classify."
1146,80.522176,8.631549999999999,2026-08-31,2026-09-05,5,4,4.02,6.05,0.8,,,,5,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.0), short/low activity (4 active day(s) over 5 days, persistence score 0.80) — insufficient evidence to confidently classify."
1934,81.57572,6.794326666666667,2026-07-26,2026-07-30,3,3,4.096666666666667,4.87,0.75,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.9), short/low activity (3 active day(s) over 4 days, persistence score 0.75) — insufficient evidence to confidently classify."
1938,81.65511285714287,7.220452857142858,2026-07-26,2026-07-30,7,3,5.7614285714285725,7.39,0.75,,industrial_area,4317.67155441,4,Other/Unknown,2493m from Hingurana Sugar Factory — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1979,78.28686666666667,9.97168,2026-07-27,2026-07-31,3,3,8.826666666666666,13.0,0.75,,industrial_area,3087.05200395,4,Other/Unknown,3087m from an unnamed industrial_area — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1938,81.65511285714287,7.220452857142858,2026-07-26,2026-07-30,7,3,5.7614285714285725,7.39,0.75,Hingurana Sugar Factory,industrial_works,2493.18101804,4,Other/Unknown,2493m from Hingurana Sugar Factory — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1936,81.75484636363636,7.159420909090911,2026-07-25,2026-07-31,11,4,6.334545454545454,19.18,0.6667,,,,6,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 19.2), short-lived (4 active day(s) over 6 days) — profile matches a natural/wild fire rather than a stable industrial source."
1693,81.186775,6.608795000000001,2026-08-16,2026-08-19,2,2,3.43,5.18,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.2), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1224,80.608055,7.8736875,2026-09-02,2026-09-05,4,2,6.609999999999999,10.48,0.6667,Dambulla CTB Depot,industrial_area,4780.7213458,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 10.5), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1073,80.50494,8.6588625,2026-09-03,2026-09-06,4,2,8.9875,11.33,0.6667,,,,3,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 11.3), short-lived (2 active day(s) over 3 days) — profile matches a natural/wild fire rather than a stable industrial source."
1163,82.59225,22.3231,2026-09-04,2026-09-07,2,2,1.99,2.42,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.4), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1204,81.82236499999999,7.176945,2026-09-02,2026-09-05,2,2,3.935,5.01,0.6667,,industrial_area,4708.6367145,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.0), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1138,80.41701,8.415945,2026-09-01,2026-09-04,2,2,3.205,4.37,0.6667,AgStar Grains (Pvt) Ltd,industrial_area,3982.40541906,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.4), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1138,80.41701,8.415945,2026-09-01,2026-09-04,2,2,3.205,4.37,0.6667,,industrial_area,4178.12808383,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.4), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1140,80.40190999999999,8.462663333333333,2026-09-01,2026-09-04,6,2,3.033333333333333,5.47,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.5), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
528,80.85079,8.595686666666667,2026-09-09,2026-09-12,3,2,4.633333333333334,4.99,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.0), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
2019,81.67927,7.5722575,2026-07-26,2026-07-29,4,2,4.6925,5.93,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.9), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1143,80.69579333333333,8.617451666666666,2026-08-31,2026-09-06,6,4,6.278333333333333,7.65,0.6667,Kebitigollewa Bus Depot,industrial_area,3754.44928886,6,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.7), short/low activity (4 active day(s) over 6 days, persistence score 0.67) — insufficient evidence to confidently classify."
1469,80.69041,8.97152,2026-08-28,2026-08-31,2,2,6.955,7.29,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.3), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
534,80.44285,8.916556666666667,2026-09-06,2026-09-09,3,2,8.463333333333333,9.36,0.6667,,,,3,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 9.4), short-lived (2 active day(s) over 3 days) — profile matches a natural/wild fire rather than a stable industrial source."
1068,80.16024666666668,8.390353333333335,2026-08-31,2026-09-03,6,2,30.743333333333336,62.8,0.6667,,,,3,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 62.8), short-lived (2 active day(s) over 3 days) — profile matches a natural/wild fire rather than a stable industrial source."
1771,77.81554,9.42096,2026-08-14,2026-08-17,2,2,10.045,14.1,0.6667,,industrial_area,569.05147498,3,Industrial Fire,Close to an unnamed industrial_area (569m away) but only active 2 day(s) over a 3-day window (2 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
946,80.606868,8.068878,2026-09-07,2026-09-10,5,2,7.43,8.99,0.6667,Muslim Vidyalaya,industrial_works,3361.23105622,3,Other/Unknown,3361m from Muslim Vidyalaya — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
2001,81.4156,7.465035,2026-07-25,2026-07-28,2,2,3.33,3.81,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.8), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1418,81.09378666666667,6.4573350000000005,2026-08-30,2026-09-02,6,2,8.995,19.19,0.6667,,,,3,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 19.2), short-lived (2 active day(s) over 3 days) — profile matches a natural/wild fire rather than a stable industrial source."
499,81.03147666666668,7.615323333333333,2026-09-09,2026-09-12,3,2,7.21,8.19,0.6667,,,,3,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 8.2), short-lived (2 active day(s) over 3 days) — profile matches a natural/wild fire rather than a stable industrial source."
1867,71.57220333333333,29.476793333333333,2026-08-07,2026-08-10,3,2,8.903333333333334,12.38,0.6667,,,,3,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 12.4), short-lived (2 active day(s) over 3 days) — profile matches a natural/wild fire rather than a stable industrial source."
2083,80.71976000000001,7.68784,2026-07-19,2026-07-22,2,2,2.135,2.75,0.6667,,,,3,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.8), short/low activity (2 active day(s) over 3 days, persistence score 0.67) — insufficient evidence to confidently classify."
1241,80.58144333333333,8.17147,2026-09-02,2026-09-05,3,2,5.873333333333334,9.25,0.6667,,,,3,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 9.2), short-lived (2 active day(s) over 3 days) — profile matches a natural/wild fire rather than a stable industrial source."
514,76.66446230303029,15.177861151515152,2026-08-05,2026-09-11,165,23,2.0669696969696973,6.24,0.6216,Jindal Steel Works,industrial_works,686.13723695,37,Persistent Industrial Thermal Source,"Active on 23 distinct days across a 37-day observation window (165 total detections), only 686m from Jindal Steel Works — sustained repeat activity right at a known facility is strong evidence of an ongoing operational source (e.g. flare stack, furnace) rather than a one-off event."
514,76.66446230303029,15.177861151515152,2026-08-05,2026-09-11,165,23,2.0669696969696973,6.24,0.6216,Vijayanagar Toranagallu Power Station,power_plant,799.94151932,37,Persistent Industrial Thermal Source,"Active on 23 distinct days across a 37-day observation window (165 total detections), only 686m from Jindal Steel Works — sustained repeat activity right at a known facility is strong evidence of an ongoing operational source (e.g. flare stack, furnace) rather than a one-off event."
514,76.66446230303029,15.177861151515152,2026-08-05,2026-09-11,165,23,2.0669696969696973,6.24,0.6216,,industrial_area,2491.80622901,37,Persistent Industrial Thermal Source,"Active on 23 distinct days across a 37-day observation window (165 total detections), only 686m from Jindal Steel Works — sustained repeat activity right at a known facility is strong evidence of an ongoing operational source (e.g. flare stack, furnace) rather than a one-off event."
1890,71.880605,30.6617625,2026-08-06,2026-08-11,4,3,6.67,9.27,0.6,,,,5,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 9.3), short-lived (3 active day(s) over 5 days) — profile matches a natural/wild fire rather than a stable industrial source."
1918,70.45035250000001,33.1724825,2026-08-02,2026-08-07,4,3,1.2975,1.97,0.6,,,,5,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.0), short/low activity (3 active day(s) over 5 days, persistence score 0.60) — insufficient evidence to confidently classify."
498,81.0460342857143,7.591331428571428,2026-09-07,2026-09-12,7,3,6.225714285714285,8.17,0.6,,,,5,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 8.2), short-lived (3 active day(s) over 5 days) — profile matches a natural/wild fire rather than a stable industrial source."
576,68.58265096153846,25.38822711538461,2026-07-16,2026-09-11,52,34,1.771730769230769,4.62,0.5965,Kunnar LPG Plant & Oil Field,industrial_area,424.62972064,57,Persistent Industrial Thermal Source,"Active on 34 distinct days across a 57-day observation window (52 total detections), only 425m from Kunnar LPG Plant & Oil Field — sustained repeat activity right at a known facility is strong evidence of an ongoing operational source (e.g. flare stack, furnace) rather than a one-off event."
1642,76.86508833333335,29.45837416666667,2026-08-20,2026-08-27,12,4,7.335,14.92,0.5714,,,,7,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 14.9), short-lived (4 active day(s) over 7 days) — profile matches a natural/wild fire rather than a stable industrial source."
696,80.32418400000002,8.256294,2026-09-05,2026-09-12,5,4,4.306,5.93,0.5714,,power_plant,3178.99764879,7,Other/Unknown,3179m from an unnamed power_plant — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
587,69.7009234090909,28.42475295454545,2026-07-16,2026-09-11,44,31,2.041136363636364,7.26,0.5439,Guddu Thermal Power Station,power_plant,535.58698904,57,Persistent Industrial Thermal Source,"Active on 31 distinct days across a 57-day observation window (44 total detections), only 536m from Guddu Thermal Power Station — sustained repeat activity right at a known facility is strong evidence of an ongoing operational source (e.g. flare stack, furnace) rather than a one-off event."
587,69.7009234090909,28.42475295454545,2026-07-16,2026-09-11,44,31,2.041136363636364,7.26,0.5439,,power_plant,2925.70955226,57,Persistent Industrial Thermal Source,"Active on 31 distinct days across a 57-day observation window (44 total detections), only 536m from Guddu Thermal Power Station — sustained repeat activity right at a known facility is strong evidence of an ongoing operational source (e.g. flare stack, furnace) rather than a one-off event."
446,72.6416002484472,21.105162173913044,2026-07-16,2026-09-11,161,29,5.741801242236026,42.02,0.5088,,,,57,Other/Unknown,"Active on 29 distinct days across 57 days with no industrial facility within 5km — genuinely persistent, but cannot attribute cause without Sentinel-2 land-cover context. Candidates: recurring agricultural burning, an unmapped facility (OSM coverage is incomplete in places), or a natural persistent source (e.g. peat/coal seam fire). Flagged for team review as a priority case given how unusual sustained 29-day activity is."
1286,79.95625000000001,12.80874,2026-09-01,2026-09-05,2,2,3.85,4.06,0.5,Daimler India Commercial Vehicles,industrial_area,3424.31326061,4,Other/Unknown,3260m from an unnamed industrial_works — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,Vadodara Power Plant,power_plant,2137.12540573,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,Krupa Multi Care,industrial_works,3886.4795614,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,Indu Nissan Oxo Chemical Industries Ltd.,industrial_area,3988.14833166,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,Gujarat State Fertilizers & Chemicals Ltd.,industrial_area,4041.58667008,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,Gujarat Refinery,industrial_works,1309.59091828,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,Gujarat Refinery,industrial_area,1012.68979887,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1145,80.798425,8.623619999999999,2026-08-31,2026-09-04,2,2,5.779999999999999,6.63,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.6), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
508,80.56993499999999,7.935997499999999,2026-09-05,2026-09-09,4,2,4.4,5.95,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.0), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
1471,80.404623125,9.41784125,2026-08-24,2026-09-01,16,4,5.2475000000000005,12.45,0.5,,,,8,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 12.4), short-lived (4 active day(s) over 8 days) — profile matches a natural/wild fire rather than a stable industrial source."
636,81.324432,6.716786000000001,2026-09-04,2026-09-10,5,3,6.08,8.54,0.5,,,,6,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 8.5), short-lived (3 active day(s) over 6 days) — profile matches a natural/wild fire rather than a stable industrial source."
1660,81.79077666666666,7.088601666666666,2026-08-15,2026-08-19,6,2,3.706666666666667,5.84,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.8), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
531,80.28513333333335,8.700863333333333,2026-09-05,2026-09-09,3,2,5.43,6.94,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.9), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
1286,79.95625000000001,12.80874,2026-09-01,2026-09-05,2,2,3.85,4.06,0.5,Jayneks Thermoshield,industrial_works,3806.46031197,4,Other/Unknown,3260m from an unnamed industrial_works — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1286,79.95625000000001,12.80874,2026-09-01,2026-09-05,2,2,3.85,4.06,0.5,Motherson Sumi Wiring India Limited - Kuruvanmedu,industrial_works,3562.50615178,4,Other/Unknown,3260m from an unnamed industrial_works — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1286,79.95625000000001,12.80874,2026-09-01,2026-09-05,2,2,3.85,4.06,0.5,Renault Nissan,industrial_area,3360.21291208,4,Other/Unknown,3260m from an unnamed industrial_works — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
410,81.02244800000001,7.565848,2026-09-08,2026-09-12,5,2,9.313999999999998,10.86,0.5,,,,4,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 10.9), short-lived (2 active day(s) over 4 days) — profile matches a natural/wild fire rather than a stable industrial source."
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,,industrial_works,707.88261995,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1209,81.8211,7.356913333333334,2026-08-30,2026-09-05,3,3,4.483333333333333,6.09,0.5,Nintavur Industrial Area,industrial_area,3406.82716051,6,Other/Unknown,1671m from Sammanthurai Rice Mills — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1209,81.8211,7.356913333333334,2026-08-30,2026-09-05,3,3,4.483333333333333,6.09,0.5,Orange Tea Factory,industrial_area,1723.26300044,6,Other/Unknown,1671m from Sammanthurai Rice Mills — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
403,80.35266,8.430593333333332,2026-09-04,2026-09-08,3,2,6.546666666666667,6.95,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.0), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
1209,81.8211,7.356913333333334,2026-08-30,2026-09-05,3,3,4.483333333333333,6.09,0.5,,industrial_works,4593.02683385,6,Other/Unknown,1671m from Sammanthurai Rice Mills — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1209,81.8211,7.356913333333334,2026-08-30,2026-09-05,3,3,4.483333333333333,6.09,0.5,,power_plant,1878.52536035,6,Other/Unknown,1671m from Sammanthurai Rice Mills — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1209,81.8211,7.356913333333334,2026-08-30,2026-09-05,3,3,4.483333333333333,6.09,0.5,Rice Mil,industrial_area,1813.17094705,6,Other/Unknown,1671m from Sammanthurai Rice Mills — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1222,81.4461525,7.86293,2026-09-01,2026-09-05,4,2,7.995000000000001,9.35,0.5,,,,4,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 9.3), short-lived (2 active day(s) over 4 days) — profile matches a natural/wild fire rather than a stable industrial source."
1209,81.8211,7.356913333333334,2026-08-30,2026-09-05,3,3,4.483333333333333,6.09,0.5,Sammanthurai Rice Mills,industrial_works,1670.81649751,6,Other/Unknown,1671m from Sammanthurai Rice Mills — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1961,81.56697000000001,6.888763333333333,2026-07-26,2026-07-30,3,2,3.08,3.96,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.0), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
1209,81.8211,7.356913333333334,2026-08-30,2026-09-05,3,3,4.483333333333333,6.09,0.5,,industrial_area,2528.2791535,6,Other/Unknown,1671m from Sammanthurai Rice Mills — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1220,81.557755,7.787789999999999,2026-09-01,2026-09-05,2,2,5.115,6.01,0.5,,power_plant,4481.82036706,4,Other/Unknown,2114m from Rice Mill — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1220,81.557755,7.787789999999999,2026-09-01,2026-09-05,2,2,5.115,6.01,0.5,Rice Mill,industrial_area,2114.19936331,4,Other/Unknown,2114m from Rice Mill — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1220,81.557755,7.787789999999999,2026-09-01,2026-09-05,2,2,5.115,6.01,0.5,Gopi Food Ceylon pvt ltd factory,industrial_area,3659.72788381,4,Other/Unknown,2114m from Rice Mill — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
709,80.43193666666667,8.532233333333332,2026-09-04,2026-09-10,6,3,3.9066666666666654,6.58,0.5,,,,6,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.6), short/low activity (3 active day(s) over 6 days, persistence score 0.50) — insufficient evidence to confidently classify."
1959,79.39321333333334,23.99003,2026-07-24,2026-07-30,3,3,1.6866666666666663,3.32,0.5,,industrial_area,331.28998492,6,Industrial Fire,Close to an unnamed industrial_area (331m away) but only active 3 day(s) over a 6-day window (3 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,,industrial_area,851.92978073,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1263,81.02015166666668,8.69198,2026-09-01,2026-09-05,6,2,15.081666666666663,34.68,0.5,,,,4,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 34.7), short-lived (2 active day(s) over 4 days) — profile matches a natural/wild fire rather than a stable industrial source."
1286,79.95625000000001,12.80874,2026-09-01,2026-09-05,2,2,3.85,4.06,0.5,,industrial_works,3260.35033839,4,Other/Unknown,3260m from an unnamed industrial_works — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1286,79.95625000000001,12.80874,2026-09-01,2026-09-05,2,2,3.85,4.06,0.5,,power_plant,4112.62126806,4,Other/Unknown,3260m from an unnamed industrial_works — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1478,73.1166725,22.3882525,2026-08-27,2026-08-31,4,2,1.4275,2.6,0.5,,power_plant,3187.09862063,4,Industrial Fire,Close to an unnamed industrial_works (708m away) but only active 2 day(s) over a 4-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1195,81.01360444444444,6.187248888888889,2026-09-01,2026-09-05,9,2,6.802222222222222,18.42,0.5,,,,4,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 18.4), short-lived (2 active day(s) over 4 days) — profile matches a natural/wild fire rather than a stable industrial source."
1785,81.135075,6.3739,2026-08-11,2026-08-15,2,2,3.625,4.36,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.4), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
1247,80.628545,8.401340000000001,2026-09-01,2026-09-05,2,2,6.085,8.98,0.5,,power_plant,3932.60552597,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 9.0), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
1770,80.46617499999999,8.68702,2026-08-10,2026-08-14,2,2,5.4,6.47,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.5), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
501,81.07893333333334,7.718076666666666,2026-09-05,2026-09-09,3,2,3.4599999999999995,4.54,0.5,Hemantha Rice mill,industrial_area,1174.48811613,4,Industrial Fire,Close to Hemantha Rice mill (1174m away) but only active 2 day(s) over a 4-day window (3 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
2000,81.80137666666667,7.265976666666667,2026-07-25,2026-07-29,3,2,3.61,5.32,0.5,,,,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.3), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
1951,81.4567111111111,7.662575555555555,2026-07-25,2026-07-31,9,3,5.1288888888888895,9.56,0.5,,,,6,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 9.6), short-lived (3 active day(s) over 6 days) — profile matches a natural/wild fire rather than a stable industrial source."
2045,81.52175,7.72936,2026-07-24,2026-07-28,2,2,3.3600000000000003,3.56,0.5,,power_plant,4066.63677343,4,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.6), short/low activity (2 active day(s) over 4 days, persistence score 0.50) — insufficient evidence to confidently classify."
632,80.94352714285715,6.361764285714286,2026-09-05,2026-09-11,7,3,6.468571428571429,9.15,0.5,,power_plant,3119.9425675,6,Other/Unknown,3120m from an unnamed power_plant — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1030,80.49868714285715,8.470824285714286,2026-09-04,2026-09-12,7,4,3.468571428571429,6.97,0.5,industrial ground area,industrial_area,3365.15939757,8,Other/Unknown,3129m from open areas — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1030,80.49868714285715,8.470824285714286,2026-09-04,2026-09-12,7,4,3.468571428571429,6.97,0.5,open areas,industrial_area,3129.42695315,8,Other/Unknown,3129m from open areas — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
